tile_id,province_id,biome,latitude,longitude
83320cfffffffff,DEEP_OCEAN,Ocean_Cell,34.757834079573925,166.37335949260597
83bb63fffffffff,DEEP_OCEAN,Ocean_Cell,-38.74989448102044,169.6999954471209
838608fffffffff,DEEP_OCEAN,Ocean_Cell,-7.163460865706476,81.54709653374603
83798bfffffffff,DEEP_OCEAN,Ocean_Cell,-0.36235467148166595,-139.35399168213846
83650bfffffffff,DEEP_OCEAN,Ocean_Cell,5.110377355398267,98.03064944014082
83cb63fffffffff,DEEP_OCEAN,Ocean_Cell,-31.29443541795663,58.98208820408482
83b54bfffffffff,DEEP_OCEAN,Ocean_Cell,-30.005436155470765,-167.23127455316416
83d604fffffffff,DEEP_OCEAN,Ocean_Cell,-50.87961635024836,36.51372514103236
838f90fffffffff,DEEP_OCEAN,Ocean_Cell,-5.13613262579475,-93.52215577594784
834533fffffffff,DEEP_OCEAN,Ocean_Cell,16.520295075118867,-85.32725337497504
830cdcfffffffff,DEEP_OCEAN,Ocean_Cell,55.83194653534198,-162.03694728214552
838d26fffffffff,DEEP_OCEAN,Ocean_Cell,-15.614633056989708,112.3690697815814
835706fffffffff,DEEP_OCEAN,Ocean_Cell,23.240557443923343,-35.67569252840083
83aab1fffffffff,DEEP_OCEAN,Ocean_Cell,-31.53647320600474,66.47330172007509
83232cfffffffff,DEEP_OCEAN,Ocean_Cell,35.95284104843326,-167.8811917036034
83d8a5fffffffff,DEEP_OCEAN,Ocean_Cell,-47.22919404909656,140.81556939313103
83e973fffffffff,DEEP_OCEAN,Ocean_Cell,-61.85745966936274,-104.40342316085388
837e33fffffffff,DEEP_OCEAN,Ocean_Cell,-2.912027596905202,176.1995045677084
83eaf1fffffffff,DEEP_OCEAN,Ocean_Cell,-67.82613759489932,-177.26548070564104
834473fffffffff,DEEP_OCEAN,Ocean_Cell,29.256507129278063,-89.5585071911304
8332ccfffffffff,DEEP_OCEAN,Ocean_Cell,41.74071165611408,160.9318757909635
839c70fffffffff,DEEP_OCEAN,Ocean_Cell,-16.81629583355444,140.3874912006815
83ce00fffffffff,DEEP_OCEAN,Ocean_Cell,-44.985902290750666,-78.49930823367164
83f3a1fffffffff,DEEP_OCEAN,Ocean_Cell,-78.45955098976943,179.51027333372028
83aee9fffffffff,DEEP_OCEAN,Ocean_Cell,-26.986282560292118,103.19630170436024
834b6cfffffffff,DEEP_OCEAN,Ocean_Cell,33.38012949085465,134.38267495695706
83e85afffffffff,DEEP_OCEAN,Ocean_Cell,-56.77175350519823,-82.17201276201605
83df36fffffffff,DEEP_OCEAN,Ocean_Cell,-65.6473465920143,-59.218276786606125
83b390fffffffff,DEEP_OCEAN,Ocean_Cell,-23.02158647447049,-81.1298879321311
83e610fffffffff,DEEP_OCEAN,Ocean_Cell,-62.23663043679706,24.54491530086722
83336cfffffffff,DEEP_OCEAN,Ocean_Cell,24.625475795743757,162.52230625014795
8388a2fffffffff,DEEP_OCEAN,Ocean_Cell,-4.6963577925910425,-147.48538083921332
832a5bfffffffff,DEEP_OCEAN,Ocean_Cell,31.59806352410637,-69.2600420767892
831625fffffffff,DEEP_OCEAN,Ocean_Cell,58.91134838286376,163.38332384501388
83686bfffffffff,DEEP_OCEAN,Ocean_Cell,10.864430152864873,127.31726182879154
83ae8bfffffffff,DEEP_OCEAN,Ocean_Cell,-33.48558615204227,97.73180419696992
834d59fffffffff,DEEP_OCEAN,Ocean_Cell,19.79853401641829,-64.0842395561837
83b29cfffffffff,DEEP_OCEAN,Ocean_Cell,-31.71972596711189,-80.01499369512774
836190fffffffff,DEEP_OCEAN,Ocean_Cell,15.854585434610922,83.85425686206266
8368f1fffffffff,DEEP_OCEAN,Ocean_Cell,2.4546123773520696,120.31156007729366
834929fffffffff,DEEP_OCEAN,Ocean_Cell,16.464416011428824,-112.92936207645418
836364fffffffff,DEEP_OCEAN,Ocean_Cell,16.1852642963967,64.50481890325536
83bb92fffffffff,DEEP_OCEAN,Ocean_Cell,-36.43187110732901,-167.71162833912297
836685fffffffff,DEEP_OCEAN,Ocean_Cell,6.531018713807483,-80.96819447603387
83b663fffffffff,DEEP_OCEAN,Ocean_Cell,-24.773522654776492,-101.82317582895564
838c48fffffffff,DEEP_OCEAN,Ocean_Cell,-10.754494103946367,94.60764012578217
83825afffffffff,DEEP_OCEAN,Ocean_Cell,-0.6282607225262075,3.253286819952304
83d7a2fffffffff,DEEP_OCEAN,Ocean_Cell,-53.39399846431466,45.85637146182012
83548dfffffffff,DEEP_OCEAN,Ocean_Cell,12.123817189008086,-18.270107201014174
837a35fffffffff,DEEP_OCEAN,Ocean_Cell,-1.9819702086268467,47.51166803690949
834f81fffffffff,DEEP_OCEAN,Ocean_Cell,20.66267010758089,159.05824730291278
833f1dfffffffff,DEEP_OCEAN,Ocean_Cell,33.33859470325736,19.742035003145137
839fb0fffffffff,DEEP_OCEAN,Ocean_Cell,-14.460526529503563,176.38839880812802
83b0f0fffffffff,DEEP_OCEAN,Ocean_Cell,-22.22871476531001,-112.76542220993983
83db76fffffffff,DEEP_OCEAN,Ocean_Cell,-58.84936165881998,173.530667508022
83636dfffffffff,DEEP_OCEAN,Ocean_Cell,13.428906145362955,66.6605270039735
83b41cfffffffff,DEEP_OCEAN,Ocean_Cell,-26.244427933516505,-156.20069214872984
83b503fffffffff,DEEP_OCEAN,Ocean_Cell,-35.10409911254154,-155.42306859904207
83e910fffffffff,DEEP_OCEAN,Ocean_Cell,-69.47838562756196,-105.5303160860833
837600fffffffff,DEEP_OCEAN,Ocean_Cell,0.7617301194234685,158.56621168927254
83c56efffffffff,DEEP_OCEAN,Ocean_Cell,-34.77849432617493,-25.554814622806177
83c66cfffffffff,DEEP_OCEAN,Ocean_Cell,-31.73815734621208,-142.78657593402667
83e0b1fffffffff,DEEP_OCEAN,Ocean_Cell,-53.00219729340053,70.16911267603797
832b55fffffffff,DEEP_OCEAN,Ocean_Cell,40.56735766932432,-62.16683790821753
83c224fffffffff,DEEP_OCEAN,Ocean_Cell,-40.63168714542435,-60.745842138570225
830218fffffffff,DEEP_OCEAN,Ocean_Cell,76.43032163711057,-111.15356241549141
839cc8fffffffff,DEEP_OCEAN,Ocean_Cell,-8.828143102350381,137.22760709003643
833f4efffffffff,DEEP_OCEAN,Ocean_Cell,33.850989938054404,30.35630782080006
835ea8fffffffff,DEEP_OCEAN,Ocean_Cell,14.766012998575304,-51.54059985518287
834ef1fffffffff,DEEP_OCEAN,Ocean_Cell,25.68984495190001,148.81447924162813
839b65fffffffff,DEEP_OCEAN,Ocean_Cell,-21.65651314338303,177.848904381785
8356e6fffffffff,DEEP_OCEAN,Ocean_Cell,10.811698439721994,-34.72983465284419
83b932fffffffff,DEEP_OCEAN,Ocean_Cell,-36.46017542520894,138.68576268788846
83b530fffffffff,DEEP_OCEAN,Ocean_Cell,-38.06339493436893,-152.06546162420517
834b21fffffffff,DEEP_OCEAN,Ocean_Cell,31.540760831090196,124.90145974273133
83c5a2fffffffff,DEEP_OCEAN,Ocean_Cell,-32.895063314377346,-42.884037577525426
8318dcfffffffff,DEEP_OCEAN,Ocean_Cell,43.86448573561746,-16.08598066722434
83a35bfffffffff,DEEP_OCEAN,Ocean_Cell,-16.817761189431398,54.51493540896616
83bbb4fffffffff,DEEP_OCEAN,Ocean_Cell,-41.03303732978006,-169.7271075970726
83bae0fffffffff,DEEP_OCEAN,Ocean_Cell,-28.723990006886318,178.56852600122366
837ca8fffffffff,DEEP_OCEAN,Ocean_Cell,2.3929126637519484,-17.985621622203738
837005fffffffff,DEEP_OCEAN,Ocean_Cell,5.525131868673397,-169.62295449274004
83bf88fffffffff,DEEP_OCEAN,Ocean_Cell,-31.998194415388642,159.9691505477414
83c434fffffffff,DEEP_OCEAN,Ocean_Cell,-36.074275301669,-38.19760874857866
83ee93fffffffff,DEEP_OCEAN,Ocean_Cell,-68.19736271073855,-3.729526517805996
834495fffffffff,DEEP_OCEAN,Ocean_Cell,26.901132841611712,-76.03784162567533
83b458fffffffff,DEEP_OCEAN,Ocean_Cell,-22.134199699056474,-164.78374544493903
832b49fffffffff,DEEP_OCEAN,Ocean_Cell,36.0273615884964,-59.82272328462309
836f69fffffffff,DEEP_OCEAN,Ocean_Cell,1.7343121807527129,-125.92374796337027
830c5efffffffff,DEEP_OCEAN,Ocean_Cell,58.52493277428512,-151.54235695251367
833632fffffffff,DEEP_OCEAN,Ocean_Cell,34.94876637571621,-151.36157610072627
834920fffffffff,DEEP_OCEAN,Ocean_Cell,13.470444614320446,-109.9104955904363
83c286fffffffff,DEEP_OCEAN,Ocean_Cell,-38.065253200450805,-49.95683034827769
836744fffffffff,DEEP_OCEAN,Ocean_Cell,12.502134833992585,-67.98478754938347
83a2b0fffffffff,DEEP_OCEAN,Ocean_Cell,-26.284370604658264,42.78928181759721
835ac9fffffffff,DEEP_OCEAN,Ocean_Cell,21.706674766094253,164.48032503153308
8328f1fffffffff,DEEP_OCEAN,Ocean_Cell,45.92248050776212,-124.00298456648416
83b4f6fffffffff,DEEP_OCEAN,Ocean_Cell,-22.395110023328485,-154.74618671796242
83bf54fffffffff,DEEP_OCEAN,Ocean_Cell,-40.60814736188738,154.59330194419746
837c8cfffffffff,DEEP_OCEAN,Ocean_Cell,3.937689220012223,-17.16811403883382
83820efffffffff,DEEP_OCEAN,Ocean_Cell,-3.7187659576207706,8.22024077618994
837d19fffffffff,DEEP_OCEAN,Ocean_Cell,-5.181269433173919,-21.390415606521938
838453fffffffff,DEEP_OCEAN,Ocean_Cell,-6.570996318374854,70.4677304528559
831f30fffffffff,DEEP_OCEAN,Ocean_Cell,54.86721335083371,7.466286574622877
83e952fffffffff,DEEP_OCEAN,Ocean_Cell,-62.9964670012251,-98.55321604187434
834532fffffffff,DEEP_OCEAN,Ocean_Cell,15.836297607221871,-84.5615672472872
834a74fffffffff,DEEP_OCEAN,Ocean_Cell,26.640186432219853,134.63639744628077
837268fffffffff,DEEP_OCEAN,Ocean_Cell,8.138714336212885,148.11877694348428
83c70afffffffff,DEEP_OCEAN,Ocean_Cell,-42.96825348690163,-140.86590414446556
833243fffffffff,DEEP_OCEAN,Ocean_Cell,35.535030485957165,158.46705704822196
83018efffffffff,DEEP_OCEAN,Ocean_Cell,74.2722220091471,53.895009751747324
830c86fffffffff,DEEP_OCEAN,Ocean_Cell,60.490359520547436,-174.94863290555526
837b50fffffffff,DEEP_OCEAN,Ocean_Cell,-4.69920781431786,43.80270901576929
831dabfffffffff,DEEP_OCEAN,Ocean_Cell,53.03216343551553,-146.84179302677646
837d5dfffffffff,DEEP_OCEAN,Ocean_Cell,-2.37041476493255,-27.939557795041804
83d71afffffffff,DEEP_OCEAN,Ocean_Cell,-53.188483372093046,39.10683707704734
83e181fffffffff,DEEP_OCEAN,Ocean_Cell,-58.59371389951009,73.17416106800384
83d266fffffffff,DEEP_OCEAN,Ocean_Cell,-42.81596797427638,-117.41731864751928
83600afffffffff,DEEP_OCEAN,Ocean_Cell,11.843824394954416,72.3800269931287
834431fffffffff,DEEP_OCEAN,Ocean_Cell,23.647442228826932,-84.60224743638375
83784afffffffff,DEEP_OCEAN,Ocean_Cell,-4.527445356723703,-127.04523590290022
83536dfffffffff,DEEP_OCEAN,Ocean_Cell,26.742714344610494,52.47390780080044
833629fffffffff,DEEP_OCEAN,Ocean_Cell,34.3907538303738,-143.0699908826884
83aa2afffffffff,DEEP_OCEAN,Ocean_Cell,-23.121096286258787,73.44062210514689
834f34fffffffff,DEEP_OCEAN,Ocean_Cell,12.46109044025829,160.22714439365578
83e22dfffffffff,DEEP_OCEAN,Ocean_Cell,-58.34106440261061,-141.27646068710433
834f94fffffffff,DEEP_OCEAN,Ocean_Cell,21.702060519595246,163.2494296483503
836eb0fffffffff,DEEP_OCEAN,Ocean_Cell,6.145356709106008,-107.31753722489134
83a5adfffffffff,DEEP_OCEAN,Ocean_Cell,-15.54002948850758,-30.912218278356487
8354cbfffffffff,DEEP_OCEAN,Ocean_Cell,6.751413640333896,-13.885120137529494
83db1afffffffff,DEEP_OCEAN,Ocean_Cell,-53.30337594457488,175.8591309619623
834d21fffffffff,DEEP_OCEAN,Ocean_Cell,28.03319252488946,-60.28566502652435
832a49fffffffff,DEEP_OCEAN,Ocean_Cell,30.744543482608865,-65.17936314407723
835d75fffffffff,DEEP_OCEAN,Ocean_Cell,21.25300253890154,-146.05088363500005
834b2bfffffffff,DEEP_OCEAN,Ocean_Cell,30.50184665137674,127.59722012534716
83391bfffffffff,DEEP_OCEAN,Ocean_Cell,36.00415046505563,-4.308733672197295
83e108fffffffff,DEEP_OCEAN,Ocean_Cell,-64.79620493680524,62.206850116783365
83d502fffffffff,DEEP_OCEAN,Ocean_Cell,-55.01191183283506,-158.4420666346801
83e14bfffffffff,DEEP_OCEAN,Ocean_Cell,-62.58966912990461,45.76564681027599
839906fffffffff,DEEP_OCEAN,Ocean_Cell,-6.954785178547617,-9.9436089480008
83ae8dfffffffff,DEEP_OCEAN,Ocean_Cell,-31.79675177870542,96.94121966343327
837c94fffffffff,DEEP_OCEAN,Ocean_Cell,2.19159610613939,-13.101213660372784
839a90fffffffff,DEEP_OCEAN,Ocean_Cell,-8.68946902906024,-164.41353673956885
83bd9cfffffffff,DEEP_OCEAN,Ocean_Cell,-31.904629635685236,41.561076985689276
83d046fffffffff,DEEP_OCEAN,Ocean_Cell,-45.84013534371555,21.241043813529277
83c51afffffffff,DEEP_OCEAN,Ocean_Cell,-34.987125153229464,-38.058711028973065
83602efffffffff,DEEP_OCEAN,Ocean_Cell,8.611658998622683,74.50560334108941
833264fffffffff,DEEP_OCEAN,Ocean_Cell,30.58822255091888,160.9205000958633
83b54afffffffff,DEEP_OCEAN,Ocean_Cell,-30.489685380225872,-166.01188257855003
83e52bfffffffff,DEEP_OCEAN,Ocean_Cell,-65.95574057367047,116.37069439127625
8350cafffffffff,DEEP_OCEAN,Ocean_Cell,30.41766427081174,-132.61402476323323
83da4afffffffff,DEEP_OCEAN,Ocean_Cell,-53.984861476725925,151.48467499135907
830e1bfffffffff,DEEP_OCEAN,Ocean_Cell,57.04992039043717,-82.18158930561277
83cf43fffffffff,DEEP_OCEAN,Ocean_Cell,-47.69589795542081,-87.9507066410075
838329fffffffff,DEEP_OCEAN,Ocean_Cell,-13.414914039926751,9.064645158785641
837993fffffffff,DEEP_OCEAN,Ocean_Cell,0.3355455832934317,-144.41455746553171
83e60bfffffffff,DEEP_OCEAN,Ocean_Cell,-62.94206416665781,13.123134528727164
83ddadfffffffff,DEEP_OCEAN,Ocean_Cell,-59.56834349901997,-9.525611925712418
837b12fffffffff,DEEP_OCEAN,Ocean_Cell,-3.977343172799232,51.668444494994596
83df73fffffffff,DEEP_OCEAN,Ocean_Cell,-56.823321561031825,-64.93042799028544
83b5a2fffffffff,DEEP_OCEAN,Ocean_Cell,-32.89025866468092,-147.27590648753724
83dcacfffffffff,DEEP_OCEAN,Ocean_Cell,-52.675604022137016,-10.497142531171956
830d13fffffffff,DEEP_OCEAN,Ocean_Cell,70.42634883347868,-165.71793776715927
83c849fffffffff,DEEP_OCEAN,Ocean_Cell,-45.49326080203321,95.75779061881344
834674fffffffff,DEEP_OCEAN,Ocean_Cell,26.243057996461832,-163.96374698259274
836ec9fffffffff,DEEP_OCEAN,Ocean_Cell,15.439267496094201,-119.14043480669521
838d2bfffffffff,DEEP_OCEAN,Ocean_Cell,-15.292262604572391,107.91197186989325
836f34fffffffff,DEEP_OCEAN,Ocean_Cell,-4.781244863692271,-114.3165570488724
83ded4fffffffff,DEEP_OCEAN,Ocean_Cell,-50.22716978230233,-43.88635249705182
83c0a6fffffffff,DEEP_OCEAN,Ocean_Cell,-36.23631314670642,-19.336207171007864
835f5afffffffff,DEEP_OCEAN,Ocean_Cell,10.820870304637575,-60.160872679839095
83dc5dfffffffff,DEEP_OCEAN,Ocean_Cell,-49.45965674454525,-27.903673668954514
838826fffffffff,DEEP_OCEAN,Ocean_Cell,-10.579917253780593,-153.12285571781177
831b46fffffffff,DEEP_OCEAN,Ocean_Cell,54.958487771276076,-35.720075203178176
83e794fffffffff,DEEP_OCEAN,Ocean_Cell,-60.54396240224895,39.921795620875805
830f68fffffffff,DEEP_OCEAN,Ocean_Cell,58.43852306262122,-55.56682595489268
83c6e6fffffffff,DEEP_OCEAN,Ocean_Cell,-36.06418016741884,-132.49844567036146
8330ebfffffffff,DEEP_OCEAN,Ocean_Cell,36.75005696784913,130.1413693315768
837b58fffffffff,DEEP_OCEAN,Ocean_Cell,-3.6319574587782575,41.02722039618291
839ba2fffffffff,DEEP_OCEAN,Ocean_Cell,-19.407874103705264,-166.18123908160996
83ccc2fffffffff,DEEP_OCEAN,Ocean_Cell,-37.12557331947888,75.73363694711183
83e50afffffffff,DEEP_OCEAN,Ocean_Cell,-63.369390369315305,112.43326428495742
837809fffffffff,DEEP_OCEAN,Ocean_Cell,-2.0212654694275494,-131.63519109799398
83a035fffffffff,DEEP_OCEAN,Ocean_Cell,-21.396680162993214,-134.4706400329222
83dc69fffffffff,DEEP_OCEAN,Ocean_Cell,-51.21881028839664,-33.73120354791425
833ab1fffffffff,DEEP_OCEAN,Ocean_Cell,26.952468274581822,-57.27453885243043
837883fffffffff,DEEP_OCEAN,Ocean_Cell,-5.958487376568402,-140.40884793734486
833501fffffffff,DEEP_OCEAN,Ocean_Cell,41.86710798859075,-23.471779013991807
839926fffffffff,DEEP_OCEAN,Ocean_Cell,-4.5909350435139995,-9.536745260095367
83eadefffffffff,DEEP_OCEAN,Ocean_Cell,-69.47556381256784,175.50554878653367
83ea04fffffffff,DEEP_OCEAN,Ocean_Cell,-64.38433581211557,-167.81344719457542
832f09fffffffff,DEEP_OCEAN,Ocean_Cell,33.93233397782819,145.15091219406764
83808afffffffff,DEEP_OCEAN,Ocean_Cell,2.3922984034825676,-35.811831424248176
830711fffffffff,DEEP_OCEAN,Ocean_Cell,73.05171806906546,-14.064338435263021
830f23fffffffff,DEEP_OCEAN,Ocean_Cell,68.38201130858428,-62.99479111595876
839302fffffffff,DEEP_OCEAN,Ocean_Cell,-3.5601564128693055,-104.75145583262231
833751fffffffff,DEEP_OCEAN,Ocean_Cell,36.97509259112487,-142.47440515491792
83a6b2fffffffff,DEEP_OCEAN,Ocean_Cell,-18.218708018336734,117.91285717501877
83ab50fffffffff,DEEP_OCEAN,Ocean_Cell,-19.13278318730672,72.52801764991726
83e0d5fffffffff,DEEP_OCEAN,Ocean_Cell,-51.5962368510127,58.33227697943243
834bb0fffffffff,DEEP_OCEAN,Ocean_Cell,22.415676678106816,119.27928543512014
83e858fffffffff,DEEP_OCEAN,Ocean_Cell,-56.256045206641815,-83.84746421184151
83a692fffffffff,DEEP_OCEAN,Ocean_Cell,-15.745563891852388,116.91945404954735
83bb26fffffffff,DEEP_OCEAN,Ocean_Cell,-44.72897015955654,179.13942817023312
83a833fffffffff,DEEP_OCEAN,Ocean_Cell,-25.214996848436478,-47.729553327946626
8346ddfffffffff,DEEP_OCEAN,Ocean_Cell,15.693070856697348,-166.40725012029267
830418fffffffff,DEEP_OCEAN,Ocean_Cell,72.15567352115093,150.45008474340798
8378a8fffffffff,DEEP_OCEAN,Ocean_Cell,-3.852768480489405,-137.8702763301993
834d16fffffffff,DEEP_OCEAN,Ocean_Cell,30.007452303215693,-65.86223797802916
835022fffffffff,DEEP_OCEAN,Ocean_Cell,17.947131644082624,-130.11910519218134
83376bfffffffff,DEEP_OCEAN,Ocean_Cell,37.73607971325759,-136.96493427063686
836873fffffffff,DEEP_OCEAN,Ocean_Cell,8.868840814872723,122.47911154958969
83d583fffffffff,DEEP_OCEAN,Ocean_Cell,-50.098019665873366,-150.83988908628612
839f73fffffffff,DEEP_OCEAN,Ocean_Cell,-23.44925162508671,167.54946970912656
837c11fffffffff,DEEP_OCEAN,Ocean_Cell,0.29780457637376145,-19.677646672520527
83e4e9fffffffff,DEEP_OCEAN,Ocean_Cell,-59.193176042568034,84.70253510247234
83c485fffffffff,DEEP_OCEAN,Ocean_Cell,-41.91190646183774,-43.616073263841926
833a06fffffffff,DEEP_OCEAN,Ocean_Cell,30.448477169838196,-51.158163336119344
83e201fffffffff,DEEP_OCEAN,Ocean_Cell,-59.15047529588723,-135.44811906124562
8378c1fffffffff,DEEP_OCEAN,Ocean_Cell,-7.34517810342082,-132.78426462256783
83cd74fffffffff,DEEP_OCEAN,Ocean_Cell,-51.6410718651882,85.63827638932524
838460fffffffff,DEEP_OCEAN,Ocean_Cell,-1.1033369992928101,70.45850825839833
832f01fffffffff,DEEP_OCEAN,Ocean_Cell,33.48612354424387,148.50382874169088
83d90bfffffffff,DEEP_OCEAN,Ocean_Cell,-54.872651482656416,136.7360840541122
83908bfffffffff,DEEP_OCEAN,Ocean_Cell,-5.443613763521658,-117.82718516722673
836db3fffffffff,DEEP_OCEAN,Ocean_Cell,13.095675660934793,-103.74432961823446
835ce5fffffffff,DEEP_OCEAN,Ocean_Cell,8.988834054126105,-148.02994531865434
83cb8afffffffff,DEEP_OCEAN,Ocean_Cell,-41.785153664970196,48.54681777284516
839520fffffffff,DEEP_OCEAN,Ocean_Cell,-2.7452104907799995,118.57315635487218
83c49bfffffffff,DEEP_OCEAN,Ocean_Cell,-45.56479642274877,-46.79481078899962
837413fffffffff,DEEP_OCEAN,Ocean_Cell,0.9697559024779026,-7.210904749989049
8303abfffffffff,DEEP_OCEAN,Ocean_Cell,81.26038077902567,-133.91057616812154
83c441fffffffff,DEEP_OCEAN,Ocean_Cell,-44.51970727473728,-26.568270445202852
833931fffffffff,DEEP_OCEAN,Ocean_Cell,40.170046541063826,-9.078901144910922
83c9b4fffffffff,DEEP_OCEAN,Ocean_Cell,-34.49178772146299,120.88861412248535
83a29afffffffff,DEEP_OCEAN,Ocean_Cell,-30.689269586984334,45.88123383440518
83b494fffffffff,DEEP_OCEAN,Ocean_Cell,-22.54562444594918,-146.8823712916976
8316abfffffffff,DEEP_OCEAN,Ocean_Cell,49.64099391320569,162.05042374145611
834120fffffffff,DEEP_OCEAN,Ocean_Cell,18.17391764861259,115.74420646439953
831cf6fffffffff,DEEP_OCEAN,Ocean_Cell,46.36031877332137,-146.06584675804257
835c04fffffffff,DEEP_OCEAN,Ocean_Cell,14.392115648133206,-151.21639297142357
83ad69fffffffff,DEEP_OCEAN,Ocean_Cell,-32.3786763704844,1.0781981892699348
83c19efffffffff,DEEP_OCEAN,Ocean_Cell,-34.056906769812116,-21.99573749762173
837249fffffffff,DEEP_OCEAN,Ocean_Cell,5.40300193269771,150.2520701199997
83365afffffffff,DEEP_OCEAN,Ocean_Cell,27.64184566712285,-140.65752370345731
834569fffffffff,DEEP_OCEAN,Ocean_Cell,23.501367898904412,-97.18944553416009
832849fffffffff,DEEP_OCEAN,Ocean_Cell,44.24047168921665,-137.22173898929833
83c4e6fffffffff,DEEP_OCEAN,Ocean_Cell,-43.90464647750739,-36.88445736552202
83039dfffffffff,DEEP_OCEAN,Ocean_Cell,78.19174271041281,-142.31365078976103
83d36cfffffffff,DEEP_OCEAN,Ocean_Cell,-47.05587132489837,-125.3858910582829
83e6a3fffffffff,DEEP_OCEAN,Ocean_Cell,-59.365716815532515,25.865540194899584
83ccd9fffffffff,DEEP_OCEAN,Ocean_Cell,-35.72275653307257,72.3949176635584
835ecbfffffffff,DEEP_OCEAN,Ocean_Cell,21.377049179402967,-56.94502808525103
836349fffffffff,DEEP_OCEAN,Ocean_Cell,10.027668946765592,65.35641329006481
83a5acfffffffff,DEEP_OCEAN,Ocean_Cell,-15.008319037800252,-31.916999644484736
83ab93fffffffff,DEEP_OCEAN,Ocean_Cell,-29.080816732308413,61.33137161316439
837396fffffffff,DEEP_OCEAN,Ocean_Cell,0.5923531790173755,126.81720896933656
83b410fffffffff,DEEP_OCEAN,Ocean_Cell,-27.00307887132266,-153.7002131794655
8316e1fffffffff,DEEP_OCEAN,Ocean_Cell,51.56952346110858,171.00002714993437
830222fffffffff,DEEP_OCEAN,Ocean_Cell,81.36759695226885,-107.74903618938303
8385abfffffffff,DEEP_OCEAN,Ocean_Cell,-4.965935426723999,58.9609298517865
83db83fffffffff,DEEP_OCEAN,Ocean_Cell,-48.53474222466156,177.65854944772812
836c5dfffffffff,DEEP_OCEAN,Ocean_Cell,0.7744675359109527,-89.687416339596
8347a2fffffffff,DEEP_OCEAN,Ocean_Cell,28.69070090326652,-178.33093309054854
834c2cfffffffff,DEEP_OCEAN,Ocean_Cell,22.8003625295156,-64.75007074098997
83af9afffffffff,DEEP_OCEAN,Ocean_Cell,-31.882188093120078,88.28774259291404
834f19fffffffff,DEEP_OCEAN,Ocean_Cell,16.75676609031408,154.84333526340768
833990fffffffff,DEEP_OCEAN,Ocean_Cell,29.35497913762733,-11.199395339163495
839436fffffffff,DEEP_OCEAN,Ocean_Cell,-11.001868542372057,120.62575404218063
83c222fffffffff,DEEP_OCEAN,Ocean_Cell,-40.31473176698218,-58.987733301904534
837982fffffffff,DEEP_OCEAN,Ocean_Cell,1.8055640782782363,-142.65987984657477
83ed0afffffffff,DEEP_OCEAN,Ocean_Cell,-68.71794844097334,161.6712557031331
834b59fffffffff,DEEP_OCEAN,Ocean_Cell,28.527485213042297,135.49162057967564
83e649fffffffff,DEEP_OCEAN,Ocean_Cell,-63.0624343477196,-5.376395305915809
83c6a4fffffffff,DEEP_OCEAN,Ocean_Cell,-42.9449020060949,-129.8455010184294
83d6a3fffffffff,DEEP_OCEAN,Ocean_Cell,-46.995076443605015,41.28339384024595
831991fffffffff,DEEP_OCEAN,Ocean_Cell,56.877528863935844,-25.392162930850013
83cd5efffffffff,DEEP_OCEAN,Ocean_Cell,-47.92554927876103,79.39835994076266
838684fffffffff,DEEP_OCEAN,Ocean_Cell,-0.8975056757167396,87.06167717338894
8337b6fffffffff,DEEP_OCEAN,Ocean_Cell,37.936525956387186,-160.4490872636428
83e2b1fffffffff,DEEP_OCEAN,Ocean_Cell,-62.78947220839578,-118.86521686651226
83071bfffffffff,DEEP_OCEAN,Ocean_Cell,71.7055079960027,-21.562796660202903
83b236fffffffff,DEEP_OCEAN,Ocean_Cell,-24.039058852273623,-73.73002500148651
835516fffffffff,DEEP_OCEAN,Ocean_Cell,24.89702903779322,-15.681440208920785
8332f4fffffffff,DEEP_OCEAN,Ocean_Cell,39.835092839264924,168.69036423153509
835e08fffffffff,DEEP_OCEAN,Ocean_Cell,13.536392891680189,-57.291907852309535
83a26dfffffffff,DEEP_OCEAN,Ocean_Cell,-16.08975079860099,60.26241049964849
83ab19fffffffff,DEEP_OCEAN,Ocean_Cell,-20.919801597452416,68.42994952236138
83d04bfffffffff,DEEP_OCEAN,Ocean_Cell,-47.293280223109356,26.636962382012438
83ed1efffffffff,DEEP_OCEAN,Ocean_Cell,-65.99607355924464,159.7089571292327
83be21fffffffff,DEEP_OCEAN,Ocean_Cell,-37.50768800886865,154.37984039838898
833953fffffffff,DEEP_OCEAN,Ocean_Cell,37.872247903034406,1.302705080250262
836722fffffffff,DEEP_OCEAN,Ocean_Cell,17.711992367466625,-73.9876437865745
83bb98fffffffff,DEEP_OCEAN,Ocean_Cell,-34.87403701800306,-171.4687616736831
835b70fffffffff,DEEP_OCEAN,Ocean_Cell,7.2690201623937565,171.05230464635818
836823fffffffff,DEEP_OCEAN,Ocean_Cell,9.590959676585536,116.84580340195336
83842efffffffff,DEEP_OCEAN,Ocean_Cell,-3.047506330280006,64.72727960358505
8399a9fffffffff,DEEP_OCEAN,Ocean_Cell,-11.018796043024246,-11.019151060048017
839e09fffffffff,DEEP_OCEAN,Ocean_Cell,-16.903203055887467,162.50920565451258
834696fffffffff,DEEP_OCEAN,Ocean_Cell,17.995672694156863,-178.33217493105082
83b080fffffffff,DEEP_OCEAN,Ocean_Cell,-25.13684529337984,-108.5560900496083
